wallet_address,EmployeeID,Name,Department,Role,BaseSalary,Attendance (%),WorkHours (avg/week),PerformanceScore (0–100),ProjectCompletionRate (%),BehaviourScore (0–100),SkillScore (0–100),ExperienceYears,TrainingCompleted (Yes/No),CertificationsCount,ReputationScore (weighted composite),AppraisalEligibility (Yes/No),ProposedSalaryIncrement (%),PreviousAppraisals,EmployeeWalletAddress,ReviewerWalletAddress,DAOEligible (Yes/No),appraisal_year,eligible,sbt_token_id,zk_proof_hash,hr_signature
0x0000000000000000000000000000000000000308,EMP1307,BQJQI FONACA,R&D,Manager,64983,69,30,7,48,89,59,16,No,7,39.0,No,0,2,0x67fddec024ffb2799f8b37704f6380dd727c5d7a,0x66461d06f95b78ef6ec77e813106c049109d8b3b,No,2026,False,308,zkproof_0308_hash,HR_SIGN_0308
0x0000000000000000000000000000000000000309,EMP1308,HOJJZ MAUHSN,Marketing,Engineer,101897,98,57,7,48,83,65,19,No,2,39.1,No,0,0,0x6013b16378c13e849684bb602bdf1769a3c29318,0x17dc95aa44ea70b5aa5a8ecba2f613cb01e385d2,No,2026,False,309,zkproof_0309_hash,HR_SIGN_0309
0x0000000000000000000000000000000000000310,EMP1309,MEWGR BLAZOW,HR,Intern,120394,78,41,49,54,51,51,3,No,2,45.3,No,0,2,0x18afe7f6c34842ed831d09ac8d7a5dee311b5d9d,0x0a4a276c3c3b39383f7d94958b16922c795ab7fc,No,2026,True,310,zkproof_0310_hash,HR_SIGN_0310
0x0000000000000000000000000000000000000311,EMP1310,PBIUY YUIPDP,Operations,Coordinator,42903,95,33,3,53,57,86,23,Yes,9,39.3,No,0,0,0x5d40c7e3cb61bd88524cea811da00d26be180020,0xab3e5fded7958477adc8117ffb49a9f8f9ebab16,No,2026,False,311,zkproof_0311_hash,HR_SIGN_0311
0x0000000000000000000000000000000000000312,EMP1311,KMFII SEGEAJ,Operations,Developer,52338,80,48,87,75,83,41,3,No,1,63.8,No,0,1,0x0637e2d9a47bdd53c151f0eb56dcd9ea45d5a9b2,0x205da8983e33529b26eb0f264bd07d8450be4ba0,No,2026,True,312,zkproof_0312_hash,HR_SIGN_0312
0x0000000000000000000000000000000000000313,EMP1312,RBLXA INSDMZ,Finance,Engineer,39589,95,48,50,47,90,66,18,Yes,1,57.9,No,0,4,0x6d48c1e82cec10b37c71cea65b31cf5809ac7cf2,0xccbc17c721b46eff4bbedb21206705a9544fae6c,No,2026,True,313,zkproof_0313_hash,HR_SIGN_0313
0x0000000000000000000000000000000000000314,EMP1313,PVWSK RSODZT,Finance,Lead,93065,97,38,26,85,54,53,8,No,8,37.9,No,0,0,0x9b2607e6d4a1a587eba44de2bcb760e6e56deff3,0xe320570961688e63ea939537b255fc380c81c22d,No,2026,False,314,zkproof_0314_hash,HR_SIGN_0314
0x0000000000000000000000000000000000000315,EMP1314,OLOBF RLZINI,Operations,Coordinator,140342,63,50,93,94,90,81,6,No,5,80.0,Yes,2,2,0x0911e0f7f7cfe37168800b28a564289f59b4b399,0x59cc29ada8bf333631823d963a600511dd764b50,Yes,2026,True,315,zkproof_0315_hash,HR_SIGN_0315
0x0000000000000000000000000000000000000316,EMP1315,LXIXY OGHQYP,HR,Developer,114788,84,40,86,47,79,41,5,No,4,62.9,No,0,4,0x2ff751decd10dc1415827932efcd46d12d86492f,0xf48d338833d016a91e7159b6a2135982d97a5b8f,No,2026,True,316,zkproof_0316_hash,HR_SIGN_0316
0x0000000000000000000000000000000000000317,EMP1316,KUMQD HVRNUJ,Finance,Coordinator,93182,84,44,27,49,81,68,8,No,4,47.8,No,0,4,0x9a206cd598a24b56de187618a4ad9f8cae268608,0x1fca2a53b2d6d3b0aab54d3fa6db9aa2ca580cba,No,2026,False,317,zkproof_0317_hash,HR_SIGN_0317
0x0000000000000000000000000000000000000318,EMP1317,JVYFF FIMIZZ,IT,Developer,50572,75,31,20,45,73,48,14,Yes,2,37.2,No,0,4,0xf486cc6d0f4a7a531c5d12ec338d766c9d58ef53,0x487401b1e8f805a1d415d37d8ed029191476614e,No,2026,False,318,zkproof_0318_hash,HR_SIGN_0318
0x0000000000000000000000000000000000000319,EMP1318,QZKFL ZRKWNZ,Operations,Lead,71200,87,53,87,59,75,95,4,Yes,7,79.0,Yes,10,2,0xe6510288e3537130baac9ae3aad0e03522ebd1cb,0x04816817b90ab3cd043ec48450f365b1a6f3dc5e,Yes,2026,True,319,zkproof_0319_hash,HR_SIGN_0319
0x0000000000000000000000000000000000000320,EMP1319,MIADJ GZMNUW,Finance,Lead,102570,95,35,91,67,50,69,24,No,0,67.1,No,0,4,0xdb0ecc63ac06328e4ddd6f74d252a92c962bd8c7,0xb492bb5c04f0306476c181d36db23c3931fba0d3,No,2026,True,320,zkproof_0320_hash,HR_SIGN_0320
0x0000000000000000000000000000000000000321,EMP1320,DDFHU BSNOPN,IT,Engineer,77896,64,34,11,44,86,64,7,No,5,41.3,No,0,0,0x2806dd08936c75d4d71409eb1a82a771cfaaffba,0xa9c5adae4fd4a88e86b531a85e8d55dd7692450c,No,2026,False,321,zkproof_0321_hash,HR_SIGN_0321
0x0000000000000000000000000000000000000322,EMP1321,ZHOIW GIKZPT,R&D,Manager,101748,82,52,85,41,66,78,0,Yes,7,71.3,Yes,8,2,0xbe26786e7416135b7fb542a30390e519fed0c18a,0xba119f8e5f52878f30ca21704f0bce689db89632,No,2026,True,322,zkproof_0322_hash,HR_SIGN_0322
0x0000000000000000000000000000000000000323,EMP1322,ADYQE CSUOAY,Operations,Coordinator,58163,97,30,5,92,98,46,1,Yes,3,35.7,No,0,0,0x0d48164877b67cb9c93b3db54a061e6ba9f08704,0x6b68106ad542b2aa8a4f3c413ab86dc21001f896,No,2026,False,323,zkproof_0323_hash,HR_SIGN_0323
0x0000000000000000000000000000000000000324,EMP1323,ZMZUJ HVEQPF,Finance,Manager,137696,87,47,12,51,95,54,18,No,6,40.6,No,0,3,0xfe877e98329f29ffb34995c7a47e75311b36d185,0x9a1e7215ceb7f2b1aa78419c3876cf5e1bbca320,No,2026,False,324,zkproof_0324_hash,HR_SIGN_0324
0x0000000000000000000000000000000000000325,EMP1324,QPDQF EKQNUQ,R&D,Lead,82570,90,43,34,49,59,42,21,No,7,38.7,No,0,4,0x2dc500edf1802d157cbd9716bcfb51ee19a2c1d3,0x43af6d3d4d1cb49e748d461bf84a150f4a69c3ab,No,2026,False,325,zkproof_0325_hash,HR_SIGN_0325
0x0000000000000000000000000000000000000326,EMP1325,SWIGJ KOOUKU,HR,Developer,58949,79,45,92,60,99,91,11,Yes,9,84.8,Yes,11,3,0x30fe10cd9a8bf06dff080e1cee93d1f0921cd5db,0xe70c9e5835e1ae768915326063f1227f1e3e4aa4,Yes,2026,True,326,zkproof_0326_hash,HR_SIGN_0326
0x0000000000000000000000000000000000000327,EMP1326,XNUAL HWIWSU,R&D,Lead,47762,97,56,0,99,50,57,23,Yes,3,27.4,No,0,2,0xfa40a5fb492fe45961712dae99ef6a49e99b4cc7,0x3f458998049ad6016172d145bf1cfb443ba725d7,No,2026,False,327,zkproof_0327_hash,HR_SIGN_0327
0x0000000000000000000000000000000000000328,EMP1327,QTLRU OBPCIJ,Operations,Developer,57718,64,35,43,55,69,60,15,No,8,49.8,No,0,1,0x736977e0fde9de6bee208ac305741a496143f718,0xc23831f34d8a9006cfd3d4f6b9ec1796a8c09596,No,2026,False,328,zkproof_0328_hash,HR_SIGN_0328
0x0000000000000000000000000000000000000329,EMP1328,XTJEC AAHEGA,HR,Manager,101927,74,34,77,93,79,40,14,No,4,59.0,No,0,3,0xfe849080b58155989cfe7e12553ff551ba7b30f9,0xa97cb356fa7b8eddcf77e17ee382f800f9add330,No,2026,True,329,zkproof_0329_hash,HR_SIGN_0329
0x0000000000000000000000000000000000000330,EMP1329,VZPAV PJLFWS,Marketing,Developer,34630,97,58,10,45,60,52,1,Yes,8,32.4,No,0,0,0x6d41234e7a86f33918af4d57697803e5682bfae3,0x583df36331d6a75f37ddc7460c2f0a40d361abae,No,2026,False,330,zkproof_0330_hash,HR_SIGN_0330
0x0000000000000000000000000000000000000331,EMP1330,PQJVE XEPAKG,IT,Manager,86923,65,30,16,75,99,90,10,No,8,54.0,No,0,0,0xfbc921463cdc8a94437434dc8db29be86f975aad,0x9d592b006dc99b2ad9c89de7a053e767b2ee32d0,No,2026,False,331,zkproof_0331_hash,HR_SIGN_0331
0x0000000000000000000000000000000000000332,EMP1331,BQKTU ANNWQO,HR,Lead,96379,61,39,19,72,67,60,7,No,0,39.0,No,0,1,0x08e5eab72a69b2565022d9c5f1481a3976ed5e1b,0x9e8dea9a1d4f95025a0ee0efcf8861de58607920,No,2026,False,332,zkproof_0332_hash,HR_SIGN_0332
0x0000000000000000000000000000000000000333,EMP1332,SUQBY TBQAET,R&D,Coordinator,73452,66,30,28,73,67,93,18,Yes,5,53.0,No,0,2,0x5ad16dbf95d45c8d6a34ca4c9716a10d916d83b2,0x70091043a8c78f8549c2caee84fe6252308b2efa,No,2026,False,333,zkproof_0333_hash,HR_SIGN_0333
0x0000000000000000000000000000000000000334,EMP1333,NHIRY TGMCZE,Finance,Manager,46376,82,38,20,92,71,43,9,Yes,6,35.7,No,0,2,0x63845b6e63b007994433b3766603dd5eb30b47e8,0x89b1ba9ece087aa563240a50fda700cf434f5f9e,No,2026,False,334,zkproof_0334_hash,HR_SIGN_0334
0x0000000000000000000000000000000000000335,EMP1334,RHNRI EZZOPR,Operations,Intern,112240,72,56,39,98,74,82,14,No,7,55.7,No,0,1,0x36ec9ec48de80c80f969094e19e9e8e5573e669e,0xe5f6ef36faf8d2b6a0b349dd9982232987867a28,No,2026,False,335,zkproof_0335_hash,HR_SIGN_0335
0x0000000000000000000000000000000000000336,EMP1335,RYHIY WHNMQK,Operations,Developer,134055,68,35,52,86,61,93,7,No,4,61.3,No,0,0,0x0753bc39ba6faf36b16f6ef3f14644da68c6d5b2,0xef4356faa3ca451511239d2ac73c83b906f1d6cd,No,2026,True,336,zkproof_0336_hash,HR_SIGN_0336
0x0000000000000000000000000000000000000337,EMP1336,OOIME VAEIEQ,Finance,Manager,85275,72,51,15,43,92,46,2,Yes,9,39.1,No,0,0,0x6b3b886aed0075d445b3b2285e08a0f838e4e0b5,0xfa9041ae4b0165daf9abded3d22f114b3b1eadc6,No,2026,False,337,zkproof_0337_hash,HR_SIGN_0337
0x0000000000000000000000000000000000000338,EMP1337,NRQQW ULCWRF,Engineering,Developer,129121,69,41,90,61,94,68,12,Yes,9,76.1,Yes,15,1,0x649e12053bef805f8c84e6a1cddd750801665924,0x76ab23c82b2a21d8d0eb0d124cbe63f286a07091,Yes,2026,True,338,zkproof_0338_hash,HR_SIGN_0338
0x0000000000000000000000000000000000000339,EMP1338,BVENK DQFPAT,IT,Engineer,98192,83,42,69,42,59,58,21,No,9,57.7,No,0,1,0x7cf396f6c49b7fe643525edcb0c1ddcbef6453e2,0x32fc026c12dd1a01055fd4f99fc8273c88c57909,No,2026,True,339,zkproof_0339_hash,HR_SIGN_0339
0x0000000000000000000000000000000000000340,EMP1339,EMJWK VLQGOR,HR,Coordinator,58754,70,51,83,46,94,97,20,No,4,81.5,Yes,3,3,0xb169abef47ebf9b0c2bb5b335e2504d8e9d2385b,0x80a18a445d30b465d95a526133424a2c0f82799f,Yes,2026,True,340,zkproof_0340_hash,HR_SIGN_0340
0x0000000000000000000000000000000000000341,EMP1340,BISBI COPYCD,Engineering,Intern,130636,95,35,4,67,75,91,7,Yes,9,44.8,No,0,1,0xd1bae68d0e54f993e0980bda295b74360f824d8a,0xd74c7d91d2db3dd46b8518005d410b917a27dd0d,No,2026,False,341,zkproof_0341_hash,HR_SIGN_0341
0x0000000000000000000000000000000000000342,EMP1341,UTMZC XTIZAX,R&D,Coordinator,89753,78,44,46,97,50,64,14,No,2,47.8,No,0,3,0xa0d350c7da109776474dff7735c036846cb2f84a,0xe127e9fb06156bc6edb029be782cd1dde565302d,No,2026,False,342,zkproof_0342_hash,HR_SIGN_0342
0x0000000000000000000000000000000000000343,EMP1342,XVWBM GKEKRQ,Engineering,Developer,32994,79,44,7,72,90,95,13,Yes,0,49.3,No,0,4,0xdf4b57f781b027a202a43023366c67b3bee06471,0x6a0f00b0c88b9f5f30979762632290da2a4f5306,No,2026,False,343,zkproof_0343_hash,HR_SIGN_0343
0x0000000000000000000000000000000000000344,EMP1343,UXXEX IZTTST,Marketing,Intern,95166,94,45,28,53,85,52,10,Yes,1,43.9,No,0,4,0x7c188346ce43a7d89a7af5bcfaeb94ad099016a2,0xa6b1b9c54b82510223f6be5776ce0b58065de199,No,2026,False,344,zkproof_0344_hash,HR_SIGN_0344
0x0000000000000000000000000000000000000345,EMP1344,IXBGS ITEWHG,Operations,Engineer,117403,79,48,71,96,86,97,18,No,4,75.1,Yes,15,4,0xc6bba5ebddd2dada018f1c15ec367d8f8d96ebda,0x195965a6ef3070a3424b33dc59f2bf551bb1af88,Yes,2026,True,345,zkproof_0345_hash,HR_SIGN_0345
0x0000000000000000000000000000000000000346,EMP1345,OYLAL AVHPTK,Marketing,Analyst,99026,61,30,27,78,66,44,21,No,7,37.9,No,0,2,0x32603e0db7e24d5b0d8c09610795fa110dd31561,0xbe419346aa14b8d00180cedfd3e0254b4ae159c2,No,2026,False,346,zkproof_0346_hash,HR_SIGN_0346
0x0000000000000000000000000000000000000347,EMP1346,VKMJP NUQXQW,R&D,Intern,57600,83,57,45,51,50,60,14,No,2,46.2,No,0,0,0xc44364c8062ef2b328343f23ab4d76ef2155308d,0xda5405d3c7959b474c790cfbdf2afd0b3dde25fc,No,2026,False,347,zkproof_0347_hash,HR_SIGN_0347
0x0000000000000000000000000000000000000348,EMP1347,FRQDS TPXMSN,Finance,Intern,73660,71,54,57,51,84,52,4,Yes,8,56.0,No,0,1,0x07b5fc0a84797afbdc7a43a23cb99d512ec4d43f,0x48c28487acd4b95df993f83e089d6e5e7c4db747,No,2026,True,348,zkproof_0348_hash,HR_SIGN_0348
0x0000000000000000000000000000000000000349,EMP1348,HNCPV BKBCNL,HR,Engineer,82737,97,31,89,71,85,74,3,No,1,74.9,Yes,12,0,0x1893ff18e5b9426d84741429be44768413a6438c,0x84e8aeb796fedf36322c91c870ad144edf62136d,No,2026,True,349,zkproof_0349_hash,HR_SIGN_0349
0x0000000000000000000000000000000000000350,EMP1349,ECSWJ IFRAXI,Finance,Engineer,53980,97,51,79,56,70,48,16,Yes,9,60.9,No,0,2,0x2fd226d4cd1ae394c9883d230bbb840a1b8bd627,0x6bf6a89f8f897bf2a47d3d34bdc7fdf835e0e306,No,2026,True,350,zkproof_0350_hash,HR_SIGN_0350
0x0000000000000000000000000000000000000351,EMP1350,LHNTS MLDUNF,Engineering,Engineer,100673,61,31,60,76,67,56,2,No,3,54.5,No,0,1,0xe551b66b4fe1e2e301e9728641fc36a624ff6d3e,0x90896882efb2ea4804c5fa8163b2b46ee15a99a6,No,2026,True,351,zkproof_0351_hash,HR_SIGN_0351
0x0000000000000000000000000000000000000352,EMP1351,DUUXB QZYNON,Operations,Lead,92125,83,35,18,48,89,76,8,No,2,48.0,No,0,2,0xccb1693823267263f29b80d63af384db2a7202e2,0x2a7856054af061656b1e32db6d390355e9b6a44e,No,2026,False,352,zkproof_0352_hash,HR_SIGN_0352
0x0000000000000000000000000000000000000353,EMP1352,CLJEJ PBRUYW,HR,Analyst,102486,79,30,50,47,89,83,14,Yes,2,62.9,No,0,1,0xadb27a741a1c309f1160f35d0f2248f82de440b7,0xb2b094a02469901efd903030b0e35cdec1665877,No,2026,True,353,zkproof_0353_hash,HR_SIGN_0353
0x0000000000000000000000000000000000000354,EMP1353,XVTYO KSIAHL,IT,Manager,103743,64,39,88,91,91,97,23,Yes,8,83.3,Yes,2,3,0xd98e0d5b8f5fef854ed71499e4a5c6da08f3815e,0x247c4940e8f757e0ed58e53f5446e169595862ca,Yes,2026,True,354,zkproof_0354_hash,HR_SIGN_0354
0x0000000000000000000000000000000000000355,EMP1354,OTEBL WDBYRO,HR,Intern,76542,82,39,67,81,62,42,6,Yes,2,52.0,No,0,1,0x898c9d6f4c4a1d7dbbe7d40325540612c0c8677a,0xc4b3d9cdac82d808b91b16853248d554da9714c9,No,2026,True,355,zkproof_0355_hash,HR_SIGN_0355
0x0000000000000000000000000000000000000356,EMP1355,XAHRU SYNDMZ,HR,Intern,145089,86,44,3,90,60,46,23,Yes,3,27.3,No,0,3,0xeb9a2d1996d14f4553bbfdab23d16751d3c96213,0xd19ab7127e880421a439445964f131f481f35257,No,2026,False,356,zkproof_0356_hash,HR_SIGN_0356
0x0000000000000000000000000000000000000357,EMP1356,OESXL IOXZTR,IT,Manager,134534,67,36,88,99,57,70,14,Yes,5,68.1,No,0,0,0x5d81a7d33081d175f742f7f7aa00630a4b7a22db,0x50166fc1cb935118452e8c7e2383990a93c6c819,No,2026,True,357,zkproof_0357_hash,HR_SIGN_0357
0x0000000000000000000000000000000000000358,EMP1357,AEBFQ XHGDDX,Marketing,Lead,31728,77,36,3,76,64,58,21,No,8,32.2,No,0,4,0x4a81f6c7dc1a86a2ef0dd8108f241275b8cb6ea5,0x91b6fbcdb0808f3b4018b804bf2d22a7ddc5a67d,No,2026,False,358,zkproof_0358_hash,HR_SIGN_0358
0x0000000000000000000000000000000000000359,EMP1358,XBXAP TNNMYZ,Finance,Analyst,112416,83,50,19,42,52,40,1,No,2,30.2,No,0,0,0xb193534499812657cfcd9c9ad72376b755322e8e,0x3bfe379446f8b543617326ff1d6001a6d1cf532a,No,2026,False,359,zkproof_0359_hash,HR_SIGN_0359
0x0000000000000000000000000000000000000360,EMP1359,YOUUK SZMWSJ,Engineering,Manager,139631,63,33,80,65,65,76,22,Yes,1,67.9,No,0,3,0x9fd88440c712eef46bb8309da7d23ed89d72392e,0x1dcb87b80a72b2fb2164a0deedfe291fd707a254,No,2026,True,360,zkproof_0360_hash,HR_SIGN_0360
0x0000000000000000000000000000000000000361,EMP1360,PRNMR PCITXZ,HR,Intern,30551,82,48,50,85,54,49,10,No,7,46.2,No,0,1,0x51500bc0b68c44e9cfe347d07506b6cb47606396,0xacb80ba284e77fcd8497a0774492b4b216d6fd6b,No,2026,True,361,zkproof_0361_hash,HR_SIGN_0361
0x0000000000000000000000000000000000000362,EMP1361,JJLLT PPGNOV,Marketing,Engineer,99361,75,46,41,43,99,80,13,No,5,60.7,No,0,1,0x4f2d265eafe5b3bec8d2299ee7754d89e60ad3ac,0x29449537e5f2c75ad1cbb9acad2d083b34bae7cc,No,2026,False,362,zkproof_0362_hash,HR_SIGN_0362
0x0000000000000000000000000000000000000363,EMP1362,GJMZC LUTNMN,IT,Lead,62191,84,58,18,75,51,67,4,No,4,37.9,No,0,1,0x33a75eef132e6ddf5a73579bc2002e0bb5edb069,0x106eb59961a18d5599031eaa67c7d2e388c5620a,No,2026,False,363,zkproof_0363_hash,HR_SIGN_0363
0x0000000000000000000000000000000000000364,EMP1363,TLCOK XURKEH,IT,Manager,46699,81,48,86,62,77,65,19,No,2,69.5,No,0,4,0x7dc3bee4ad889ee6208c5a7e5f934cd4d390f319,0x7f12bd356bb653c62d949f04949c6901d47b4947,No,2026,True,364,zkproof_0364_hash,HR_SIGN_0364
0x0000000000000000000000000000000000000365,EMP1364,FDFKO VMRKMX,IT,Coordinator,129239,64,57,97,53,92,68,0,Yes,4,78.0,Yes,9,2,0xcb0fa9b0cbd5c75743035dda182d59db30bbd412,0x2aa04147ca9190c2e39ccfff373e45057757d515,Yes,2026,True,365,zkproof_0365_hash,HR_SIGN_0365
0x0000000000000000000000000000000000000366,EMP1365,URTXU LWMIFB,Operations,Coordinator,93884,65,45,82,98,85,89,14,Yes,2,76.7,Yes,11,3,0x97ffc7294d44c281cb6d36458b7812b72ad37d90,0xa62178db8583739fe632b355db9f6d1e3ea7234c,Yes,2026,True,366,zkproof_0366_hash,HR_SIGN_0366
0x0000000000000000000000000000000000000367,EMP1366,LTHBJ UNVVNT,Engineering,Lead,35169,67,42,59,64,56,64,0,No,6,54.6,No,0,0,0xee3c9d0108a3288ca9022345fc9dd15f4d919171,0x8bd2ec0c8f3f5c4a467d2341bd1e9217604deb25,No,2026,True,367,zkproof_0367_hash,HR_SIGN_0367
0x0000000000000000000000000000000000000368,EMP1367,OSMIP ZGNXYV,IT,Engineer,127801,75,56,16,82,58,91,13,Yes,4,45.7,No,0,2,0x288f76fedbb39bcdeb20f8f64d6bf3bee85cb7a7,0x8f404765a9eaf0076f480017646f4e1326e5f2b6,No,2026,False,368,zkproof_0368_hash,HR_SIGN_0368
0x0000000000000000000000000000000000000369,EMP1368,FGLKD KGBQPZ,Engineering,Engineer,144355,91,37,15,86,66,76,0,Yes,4,42.4,No,0,0,0x4f69940c6b7ae21a91efb60cd82427b91b2284e2,0x6a2ae1888e7656f505a8aad9092ef828bb5a8186,No,2026,False,369,zkproof_0369_hash,HR_SIGN_0369
0x0000000000000000000000000000000000000370,EMP1369,UPKQH GBPVUW,Engineering,Engineer,123450,97,50,87,89,50,56,2,Yes,2,61.8,No,0,2,0xa763bcb7aa0554114fb34b431d1daef801ecce84,0x2a37d8780cca7da1bbd5912ce24012e64abcea68,No,2026,True,370,zkproof_0370_hash,HR_SIGN_0370
0x0000000000000000000000000000000000000371,EMP1370,ERBOV PBXVAN,HR,Coordinator,141711,89,41,9,69,66,91,21,No,2,44.3,No,0,1,0x8f2b4541b1af8168e22b36d1e83d539e567b6482,0xdfa1c5e71b2bfed4570334fe30163fdce158a3c0,No,2026,False,371,zkproof_0371_hash,HR_SIGN_0371
0x0000000000000000000000000000000000000372,EMP1371,LHNUR HDQPTP,Engineering,Engineer,71929,60,44,2,56,60,73,0,No,1,34.8,No,0,4,0x4a917f795ed6f033c5c2fd631f6a5233f7aecdc6,0xd1a85b08142490dbd158e1a459386e26d620ce94,No,2026,False,372,zkproof_0372_hash,HR_SIGN_0372
0x0000000000000000000000000000000000000373,EMP1372,RKRLZ IEMCGU,Marketing,Manager,46178,95,44,90,94,68,61,19,No,5,68.4,No,0,4,0xfa938ad86868985d0fb5f3ce949b0e07c92a3801,0x0056e422061f88baa698839324f2e707fb2d8fc6,No,2026,True,373,zkproof_0373_hash,HR_SIGN_0373
0x0000000000000000000000000000000000000374,EMP1373,WSYYN SMWGQP,Finance,Coordinator,62461,95,36,96,94,60,45,6,No,4,64.3,No,0,1,0x8a1b6de95fdacae1b4611ebc87a1fa0b9cb457af,0xef48b8ff51ea36de132266b29c4165b3df3ec90f,No,2026,True,374,zkproof_0374_hash,HR_SIGN_0374
0x0000000000000000000000000000000000000375,EMP1374,AZOYZ SHJRRF,R&D,Lead,149464,86,37,2,84,51,45,1,Yes,8,25.3,No,0,2,0x26e21cf789e8821eca5a4fdc16bb4462cbf80663,0x3eaa1b5b3ecdbbdd8cb65c94574ad8e146055d36,No,2026,False,375,zkproof_0375_hash,HR_SIGN_0375
0x0000000000000000000000000000000000000376,EMP1375,IOFFR AUHXUT,HR,Analyst,141631,87,55,11,78,71,44,16,No,0,31.8,No,0,0,0xee4f91f7a8010945ec77ecbfe7f2dba5401c7dd4,0x5b7fb24d72217e5554352c4e0664027600c334fc,No,2026,False,376,zkproof_0376_hash,HR_SIGN_0376
0x0000000000000000000000000000000000000377,EMP1376,OFAOC HDTDGZ,IT,Intern,107956,98,33,95,94,99,95,5,Yes,6,86.9,Yes,3,4,0xa9476f99cd4ff7981d935e2f680c9c6086e9c570,0x14584c1d44799dfd67a015f85ea39e13c0a0f016,Yes,2026,True,377,zkproof_0377_hash,HR_SIGN_0377
0x0000000000000000000000000000000000000378,EMP1377,AJXEQ OJRPCO,Marketing,Intern,139231,89,44,16,87,82,69,5,No,3,43.8,No,0,2,0x59f37fb5a13754d252605cb0d44c694cd55c53f8,0x294d4e2cbac0b647ec62bd3ff491589060e7d28d,No,2026,False,378,zkproof_0378_hash,HR_SIGN_0378
0x0000000000000000000000000000000000000379,EMP1378,JVUTR PYOCQN,Operations,Lead,67061,97,35,32,89,98,56,22,No,2,49.4,No,0,2,0x55019ebc5903a89b20c57f3e3e40d5a1509c1f5a,0x12a90f0eb3ff83d7eebe7719c5b21354abfa4879,No,2026,False,379,zkproof_0379_hash,HR_SIGN_0379
0x0000000000000000000000000000000000000380,EMP1379,PSOBC HLYUZT,IT,Manager,33541,74,44,29,42,88,80,24,No,4,53.6,No,0,2,0x408f24ec29f6476852f771f3ec555f0b2d88c1b7,0x641965c610b8b96453638a60b96f0622c8dd839b,No,2026,False,380,zkproof_0380_hash,HR_SIGN_0380
0x0000000000000000000000000000000000000381,EMP1380,MTSYG FICCAR,HR,Lead,50152,78,45,83,96,57,79,9,No,8,69.1,No,0,4,0x6911346e883ef6796ffc4e9c6fb18a0a1a1c3e48,0x973ff04ec22482be5b38c13cda64cea16512c7c6,No,2026,True,381,zkproof_0381_hash,HR_SIGN_0381
0x0000000000000000000000000000000000000382,EMP1381,VIBLY EKSRKO,Engineering,Analyst,90025,76,49,88,52,92,82,17,Yes,2,78.4,Yes,2,0,0xf730079208814f1185dfe6cbfeac0968d3ad1671,0x76484dce58d0833108508c683de482ee65c780a3,Yes,2026,True,382,zkproof_0382_hash,HR_SIGN_0382
0x0000000000000000000000000000000000000383,EMP1382,QLVGG DNMBSO,IT,Coordinator,90484,99,35,67,72,79,93,22,No,1,70.6,Yes,9,1,0x07e64f6038302c8448287d207b120f0b7225db44,0xc453386084730fe2082b4d6a4d842688aa044025,No,2026,True,383,zkproof_0383_hash,HR_SIGN_0383
0x0000000000000000000000000000000000000384,EMP1383,ALZWD IKZGHQ,R&D,Manager,66613,78,42,87,46,82,59,22,Yes,7,69.6,No,0,2,0xb0eed4b3c2ed6b2b853ae44b7e025b0ed45aa8b2,0xdab7e529507452ab0fedf7771462d7b15f5c64c4,No,2026,True,384,zkproof_0384_hash,HR_SIGN_0384
0x0000000000000000000000000000000000000385,EMP1384,IENOA HCPBNH,IT,Lead,37165,92,51,24,76,99,43,6,No,6,42.9,No,0,0,0xef36e33ee630793c6f11df2c088bdc52fe123dc1,0xa58eec0edb460be2bd6df3969147263e23ca7a82,No,2026,False,385,zkproof_0385_hash,HR_SIGN_0385
0x0000000000000000000000000000000000000386,EMP1385,CYTKE LEIEVI,Engineering,Intern,125568,72,40,13,91,77,49,0,No,1,35.4,No,0,0,0x253ef0029f24f25c1bd93dfb4ff764ba7b1f0d9f,0x1907abd2680b0de7c7f5656bcf32b3ad3020d7fd,No,2026,False,386,zkproof_0386_hash,HR_SIGN_0386
0x0000000000000000000000000000000000000387,EMP1386,KFUTV FJXBAE,Operations,Analyst,128516,85,46,21,51,73,69,14,Yes,7,44.4,No,0,1,0xed31c5a964befd37934d09e37acbbd36a6c6b9f2,0xa9a6275eb827585131a403b30081d34ba3e19e49,No,2026,False,387,zkproof_0387_hash,HR_SIGN_0387
0x0000000000000000000000000000000000000388,EMP1387,LYYTI UBMTWS,Engineering,Manager,58773,86,46,67,70,81,80,9,No,6,67.6,No,0,1,0x7e00f2e696f709d059dc4081a21ba22c3ab5d294,0x8d568e6d6b373db06770b490b8be4d8e7569a9a1,No,2026,True,388,zkproof_0388_hash,HR_SIGN_0388
0x0000000000000000000000000000000000000389,EMP1388,UGDKB RREGMA,R&D,Developer,116384,89,55,87,53,95,98,1,Yes,2,83.4,Yes,10,1,0x1cb2179b000571393212d4bd332ec91fab5c139f,0x3486da72e4aa27ca6baab9f776fba6a93be2a713,Yes,2026,True,389,zkproof_0389_hash,HR_SIGN_0389
